18:26:56.491 ;La;71.90;HC;70;TF;72;
18:26:56.559 ;La;72.20;HC;79;TF;72;
18:26:56.659 ;La;72.20;HC;69;TF;72;
18:26:56.733 ;La;72.10;HC;70;TF;72;
18:26:56.825 ;La;72.00;HC;69;TF;72;
18:26:56.887 ;La;72.10;HC;67;TF;72;
18:26:56.985 ;La;72.00;HC;77;TF;72;
18:26:57.063 ;La;72.30;HC;70;TF;72;
18:26:57.140 ;La;72.50;HC;76;TF;72;
18:26:57.243 ;La;71.70;HC;77;TF;72;
18:26:57.314 ;La;72.20;HC;79;TF;72;
18:26:57.406 ;La;72.10;HC;80;TF;72;
18:26:57.490 ;La;72.20;HC;74;TF;72;
18:26:57.574 ;La;71.80;HC;68;TF;72;
18:26:57.644 ;La;72.70;HC;66;TF;72;
18:26:57.735 ;La;72.20;HC;72;TF;72;
18:26:57.818 ;La;72.30;HC;70;TF;72;
18:26:57.895 ;La;71.80;HC;80;TF;72;
18:26:58.000 ;La;72.30;HC;70;TF;72;
18:26:58.070 ;La;72.20;HC;54;TF;72;
18:26:58.162 ;La;72.10;HC;79;TF;72;
18:26:58.244 ;La;72.00;HC;79;TF;72;
18:26:58.329 ;La;72.50;HC;70;TF;72;
18:26:58.410 ;La;72.40;HC;78;TF;72;
18:26:58.491 ;La;72.30;HC;70;TF;72;
18:26:58.574 ;La;72.00;HC;67;TF;72;
18:26:58.651 ;La;72.30;HC;68;TF;72;
18:26:58.747 ;La;72.40;HC;79;TF;72;
18:26:58.825 ;La;72.40;HC;70;TF;72;
18:26:58.908 ;La;72.70;HC;70;TF;72;
18:26:59.011 ;La;72.10;HC;81;TF;72;
18:26:59.078 ;La;72.10;HC;71;TF;72;
18:26:59.155 ;La;72.10;HC;67;TF;72;
18:26:59.252 ;La;72.20;HC;79;TF;72;
18:26:59.340 ;La;72.10;HC;79;TF;72;
18:26:59.414 ;La;72.30;HC;79;TF;72;
18:26:59.505 ;La;72.20;HC;73;TF;72;
18:26:59.576 ;La;72.20;HC;79;TF;72;
18:26:59.698 ;La;72.10;HC;76;TF;72;
18:26:59.743 ;La;72.30;HC;79;TF;72;
18:26:59.838 ;La;71.80;HC;71;TF;72;
18:26:59.905 ;La;72.50;HC;79;TF;72;
18:27:00.013 ;La;72.50;HC;68;TF;72;
18:27:00.085 ;La;72.30;HC;55;TF;72;
18:27:00.178 ;La;72.10;HC;79;TF;72;
18:27:00.289 ;La;72.10;HC;69;TF;72;
18:27:00.356 ;La;72.30;HC;67;TF;72;
18:27:00.422 ;La;72.10;HC;75;TF;72;
18:27:00.497 ;La;72.10;HC;79;TF;72;
18:27:00.589 ;La;72.30;HC;59;TF;72;
18:27:00.679 ;La;72.00;HC;72;TF;72;
18:27:00.764 ;La;72.20;HC;56;TF;72;
18:27:00.837 ;La;72.40;HC;80;TF;72;
18:27:00.936 ;La;72.60;HC;80;TF;72;
18:27:01.007 ;La;72.20;HC;66;TF;72;
18:27:01.098 ;La;72.20;HC;67;TF;72;
18:27:01.181 ;La;72.20;HC;70;TF;72;
18:27:01.252 ;La;72.30;HC;70;TF;72;
18:27:01.336 ;La;72.40;HC;84;TF;72;
18:27:01.434 ;La;72.20;HC;81;TF;72;
18:27:01.515 ;La;72.20;HC;66;TF;72;
18:27:01.588 ;La;72.40;HC;56;TF;72;
18:27:01.672 ;La;72.00;HC;71;TF;72;
18:27:01.777 ;La;72.30;HC;72;TF;72;
18:27:01.841 ;La;72.10;HC;70;TF;72;
18:27:01.935 ;La;72.40;HC;70;TF;72;
18:27:02.015 ;La;71.90;HC;67;TF;72;
18:27:02.093 ;La;72.10;HC;75;TF;72;
18:27:02.170 ;La;72.80;HC;70;TF;72;
18:27:02.261 ;La;72.20;HC;80;TF;72;
18:27:02.356 ;La;72.20;HC;69;TF;72;
18:27:02.422 ;La;71.90;HC;73;TF;72;
18:27:02.519 ;La;72.30;HC;70;TF;72;
18:27:02.598 ;La;72.00;HC;69;TF;72;
18:27:02.687 ;La;72.50;HC;70;TF;72;
18:27:02.770 ;La;72.30;HC;70;TF;72;
18:27:02.845 ;La;72.20;HC;68;TF;72;
18:27:02.950 ;La;72.00;HC;78;TF;72;
18:27:03.022 ;La;72.40;HC;67;TF;72;
18:27:03.113 ;La;72.60;HC;71;TF;73;
18:27:03.182 ;La;72.50;HC;67;TF;73;
18:27:03.265 ;La;72.30;HC;71;TF;73;
18:27:03.358 ;La;72.10;HC;70;TF;73;
18:27:03.439 ;La;72.20;HC;66;TF;73;
18:27:03.539 ;La;72.40;HC;73;TF;73;
18:27:03.615 ;La;72.30;HC;70;TF;72;
18:27:03.692 ;La;72.00;HC;73;TF;72;
18:27:03.778 ;La;72.10;HC;69;TF;72;
18:27:03.846 ;La;72.40;HC;69;TF;73;
18:27:03.942 ;La;72.40;HC;67;TF;73;
18:27:04.020 ;La;72.30;HC;81;TF;73;
18:27:04.102 ;La;72.10;HC;65;TF;73;
18:27:04.208 ;La;72.10;HC;70;TF;73;
18:27:04.273 ;La;72.10;HC;65;TF;73;
18:27:04.350 ;La;72.40;HC;66;TF;72;
18:27:04.447 ;La;72.50;HC;69;TF;72;
18:27:04.537 ;La;72.30;HC;82;TF;72;
18:27:04.602 ;La;72.40;HC;72;TF;72;
18:27:04.684 ;La;72.20;HC;70;TF;72;
18:27:04.777 ;La;72.20;HC;69;TF;72;
18:27:04.855 ;La;72.30;HC;66;TF;72;
18:27:04.962 ;La;72.40;HC;74;TF;72;
18:27:05.029 ;La;72.00;HC;71;TF;72;
18:27:05.106 ;La;72.30;HC;66;TF;72;
18:27:05.204 ;La;72.40;HC;72;TF;72;
18:27:05.289 ;La;72.40;HC;75;TF;72;
18:27:05.359 ;La;72.30;HC;70;TF;72;
18:27:05.443 ;La;72.00;HC;67;TF;72;
18:27:05.533 ;La;72.30;HC;67;TF;72;
18:27:05.615 ;La;72.20;HC;70;TF;72;
18:27:05.709 ;La;72.00;HC;66;TF;72;
18:27:05.786 ;La;72.40;HC;79;TF;72;
18:27:05.864 ;La;72.20;HC;68;TF;72;
18:27:05.950 ;La;71.90;HC;70;TF;72;
18:27:06.037 ;La;72.10;HC;72;TF;73;
18:27:06.115 ;La;72.30;HC;73;TF;73;
18:27:06.227 ;La;72.10;HC;70;TF;73;
18:27:06.283 ;La;72.30;HC;68;TF;72;
18:27:06.367 ;La;72.20;HC;67;TF;72;
18:27:06.453 ;La;72.00;HC;68;TF;72;
18:27:06.540 ;La;72.40;HC;66;TF;72;
18:27:06.618 ;La;72.00;HC;69;TF;72;
18:27:06.721 ;La;72.30;HC;69;TF;72;
18:27:06.793 ;La;72.10;HC;69;TF;72;
18:27:06.884 ;La;72.30;HC;78;TF;72;
18:27:06.967 ;La;72.50;HC;80;TF;72;
18:27:07.041 ;La;72.00;HC;66;TF;72;
18:27:07.121 ;La;72.20;HC;68;TF;72;
18:27:07.202 ;La;72.30;HC;73;TF;72;
18:27:07.309 ;La;72.20;HC;72;TF;72;
18:27:07.380 ;La;72.20;HC;69;TF;72;
18:27:07.470 ;La;72.20;HC;67;TF;72;
18:27:07.548 ;La;72.40;HC;67;TF;72;
18:27:07.625 ;La;72.20;HC;71;TF;72;
18:27:07.735 ;La;72.00;HC;73;TF;72;
18:27:07.801 ;La;71.90;HC;81;TF;72;
18:27:07.878 ;La;72.00;HC;69;TF;72;
18:27:07.974 ;La;72.00;HC;75;TF;72;
18:27:08.059 ;La;72.20;HC;67;TF;72;
18:27:08.129 ;La;71.80;HC;69;TF;72;
18:27:08.223 ;La;72.00;HC;67;TF;72;
18:27:08.305 ;La;72.10;HC;66;TF;73;
18:27:08.383 ;La;71.60;HC;72;TF;73;
18:27:08.459 ;La;72.70;HC;74;TF;73;
18:27:08.542 ;La;72.40;HC;66;TF;73;
18:27:08.644 ;La;72.40;HC;70;TF;73;
18:27:08.710 ;La;71.80;HC;68;TF;73;
18:27:08.809 ;La;72.20;HC;67;TF;73;
18:27:08.885 ;La;71.90;HC;78;TF;73;
18:27:08.973 ;La;72.00;HC;68;TF;73;
18:27:09.074 ;La;72.10;HC;69;TF;73;
18:27:09.137 ;La;72.60;HC;67;TF;73;
18:27:09.215 ;La;72.40;HC;71;TF;73;
18:27:09.312 ;La;72.00;HC;70;TF;73;
18:27:09.394 ;La;72.20;HC;68;TF;73;
18:27:09.467 ;La;72.50;HC;69;TF;73;
18:27:09.551 ;La;72.40;HC;66;TF;73;
18:27:09.643 ;La;72.10;HC;68;TF;73;
18:27:09.720 ;La;72.30;HC;74;TF;73;
18:27:09.818 ;La;71.90;HC;73;TF;73;
18:27:09.923 ;La;72.20;HC;67;TF;73;
18:27:09.974 ;La;72.10;HC;71;TF;73;
